,set,mu,qs,mu_max,X_max,Ks,Ks_qs,Ki,Yxs,qs_max,m_s,lag,rmse
135,8,1,3,0.14888626316611958,19.290589817592586,6.611292118029147,0.04424057585362807,7.936617871625833,0.4416332623308267,1.1534807971089416,0.12839414263815424,0.012421224220969362,3.997
4,0,1,0,0.1518711792256816,22.814297813391327,5.925625267217539,0.09855259843096599,6.450597617601544,0.44535536986342605,0.979794150662481,0.13283817003047094,0.01281126223310777,4.014
791,49,1,3,0.18430812016839523,20.495291364371266,1.0155018762279098,0.09177676523113268,7.519080525366166,0.48812394126503283,0.7820536224894358,0.06010716287352262,0.008211809777817122,4.032
132,8,1,0,0.14888626316611958,19.290589817592586,6.611292118029147,0.04424057585362807,7.936617871625833,0.4416332623308267,1.1534807971089416,0.12839414263815424,0.012421224220969362,4.469
788,49,1,0,0.18430812016839523,20.495291364371266,1.0155018762279098,0.09177676523113268,7.519080525366166,0.48812394126503283,0.7820536224894358,0.06010716287352262,0.008211809777817122,4.58
588,36,3,0,0.43640064283586394,21.99917169715937,1.2444145194120741,0.09627204379881729,7.673315210288818,0.4574197353853788,1.3348519295161339,0.11866673755540905,0.004541125853001196,4.94
1224,76,2,0,0.4184966693723432,18.38316148275265,3.927157956120786,0.05603300798821654,6.497087460708388,0.4747550195222509,0.6384161417469122,0.13997480034214332,0.014267306674268235,5.342
299,18,2,3,0.4409885242586776,18.80417344374173,2.7062611735332602,0.013417624658517164,6.432226658903366,0.49469325160258015,0.7161072689061692,0.09984442360627427,0.007946357620565846,5.495
1543,96,1,3,0.14517618233385732,22.92865738254659,7.925164066969916,0.06428980716201681,7.587176704508888,0.43300765134093083,1.4640069390013197,0.14594421125718166,0.01701156880197389,5.804
1557,97,1,1,0.23245121147455636,19.146512764707058,6.904293588454789,0.05274358887331482,6.475590359647979,0.4277329695547813,1.2563147873790244,0.06687067918066837,0.006483705712122281,5.936
1435,89,2,3,0.3902655014222205,18.480324527759524,7.396431735152413,0.08536259609112312,6.0111275395657024,0.40231573462654185,1.2467510813390401,0.14093845699885704,0.0176473744525692,5.942
1209,75,2,1,0.5266954082134964,18.894763381538322,0.785063348872293,0.035261311703830095,6.37994338345725,0.4832636231832342,1.3697739942263898,0.1375096023830249,0.007812081147741371,5.993
281,17,2,1,0.49410274044820085,21.292770564129782,3.3012440293307215,0.04367886200668577,6.871068765780696,0.4483722213277301,1.447772678066867,0.14484045243865187,0.00948926278886367,6.015
1173,73,1,1,0.24610422661991957,20.868514689649622,1.580515898723093,0.04996892377497387,7.813184206981516,0.4257742273029469,1.0984893442989947,0.12330840838954649,0.0027598886142960613,6.025
7,0,1,3,0.1518711792256816,22.814297813391327,5.925625267217539,0.09855259843096599,6.450597617601544,0.44535536986342605,0.979794150662481,0.13283817003047094,0.01281126223310777,6.16
555,34,2,3,0.2851475070023126,20.153089503076885,3.4065250697616576,0.07437705621976318,6.7828249299172185,0.4908186918400962,1.1882260345228126,0.10629064910170971,0.014965407179960769,6.178
331,20,2,3,0.5873514883325652,20.718927717421,8.527725118435233,0.01865620305333688,6.174795788655011,0.4614723051525404,0.6425698174951688,0.09580652785886357,0.013698143287669533,6.383
1147,71,2,3,0.22416289026236594,22.861348318611135,1.882773198091111,0.06857020348254239,6.811617524736422,0.4399801625051138,1.4987565772483682,0.0978065747651699,0.019477806142708817,6.401
1497,93,2,1,0.5136046311021987,20.392170865227037,3.983535936185628,0.06197562538355529,7.452526316909323,0.44420374249158495,1.2980656384499105,0.13857259006029124,0.005131605726939047,6.454
591,36,3,3,0.43640064283586394,21.99917169715937,1.2444145194120741,0.09627204379881729,7.673315210288818,0.4574197353853788,1.3348519295161339,0.11866673755540905,0.004541125853001196,6.553
613,38,1,1,0.3498465562122102,18.523634007419165,8.21230260654117,0.04859895723161219,7.324517326662205,0.4847465489179104,1.1077498672273296,0.057643283186213166,0.011879493448998524,6.671
585,36,2,1,0.43640064283586394,21.99917169715937,1.2444145194120741,0.09627204379881729,7.673315210288818,0.4574197353853788,1.3348519295161339,0.11866673755540905,0.004541125853001196,6.695
101,6,1,1,0.3637356837728898,18.98748815330176,2.390174811596881,0.05737222181317154,6.382875081524448,0.44006668143878697,1.1234042980830394,0.07257688881730179,0.012102684655999764,6.699
1588,99,1,0,0.12819811236148557,20.637596163416205,0.12474294063925204,0.07892716154677525,7.86707097098677,0.4507153298465825,1.2070122426286782,0.09139636394751938,0.016019810681176364,6.744
549,34,1,1,0.2851475070023126,20.153089503076885,3.4065250697616576,0.07437705621976318,6.7828249299172185,0.4908186918400962,1.1882260345228126,0.10629064910170971,0.014965407179960769,6.833
1429,89,1,1,0.3902655014222205,18.480324527759524,7.396431735152413,0.08536259609112312,6.0111275395657024,0.40231573462654185,1.2467510813390401,0.14093845699885704,0.0176473744525692,6.844
1179,73,2,3,0.24610422661991957,20.868514689649622,1.580515898723093,0.04996892377497387,7.813184206981516,0.4257742273029469,1.0984893442989947,0.12330840838954649,0.0027598886142960613,6.907
1067,66,2,3,0.3124872458263861,20.945165742004953,4.266490180104995,0.020298183376571355,7.37779440534508,0.46651978746047007,0.944708979962674,0.11605385458856687,0.003449014899698307,6.92
