Date;Time;pO₂ Value (pO₂)
May 30, 2023;6:59:54 PM;107,19
May 30, 2023;7:00:01 PM;107,22
May 30, 2023;7:00:08 PM;106,88
May 30, 2023;7:00:15 PM;106,42
May 30, 2023;7:00:22 PM;107,14
May 30, 2023;7:00:29 PM;106,36
May 30, 2023;7:00:36 PM;107,24
May 30, 2023;7:00:43 PM;107,63
May 30, 2023;7:00:50 PM;106,54
May 30, 2023;7:00:57 PM;106,74
May 30, 2023;7:01:04 PM;107,26
May 30, 2023;7:01:11 PM;106,99
May 30, 2023;7:01:18 PM;106,66
May 30, 2023;7:01:25 PM;107,29
May 30, 2023;7:01:32 PM;106,64
May 30, 2023;7:01:39 PM;106,72
May 30, 2023;7:01:46 PM;106,66
May 30, 2023;7:01:53 PM;106,87
May 30, 2023;7:02:00 PM;106,84
May 30, 2023;7:02:07 PM;107,21
May 30, 2023;7:02:14 PM;107,59
May 30, 2023;7:02:21 PM;107,00
May 30, 2023;7:02:28 PM;106,72
May 30, 2023;7:02:35 PM;107,31
May 30, 2023;7:02:42 PM;106,55
May 30, 2023;7:02:49 PM;106,83
May 30, 2023;7:02:56 PM;106,73
May 30, 2023;7:03:03 PM;106,73
May 30, 2023;7:03:10 PM;106,54
May 30, 2023;7:03:17 PM;107,00
May 30, 2023;7:03:24 PM;106,73
May 30, 2023;7:03:31 PM;106,31
May 30, 2023;7:03:38 PM;106,28
May 30, 2023;7:03:45 PM;107,27
May 30, 2023;7:03:52 PM;107,10
May 30, 2023;7:03:59 PM;106,26
May 30, 2023;7:04:06 PM;107,01
May 30, 2023;7:04:13 PM;106,46
May 30, 2023;7:04:20 PM;107,59
May 30, 2023;7:04:27 PM;106,56
May 30, 2023;7:04:34 PM;107,27
May 30, 2023;7:04:41 PM;107,19
May 30, 2023;7:04:48 PM;107,34
May 30, 2023;7:04:55 PM;106,97
May 30, 2023;7:05:02 PM;107,18
May 30, 2023;7:05:09 PM;106,24
May 30, 2023;7:05:16 PM;106,78
May 30, 2023;7:05:23 PM;106,71
May 30, 2023;7:05:30 PM;107,41
May 30, 2023;7:05:37 PM;107,05
May 30, 2023;7:05:44 PM;107,07
May 30, 2023;7:05:51 PM;107,03
May 30, 2023;7:05:58 PM;106,42
May 30, 2023;7:06:05 PM;106,70
May 30, 2023;7:06:12 PM;106,58
May 30, 2023;7:06:19 PM;106,04
May 30, 2023;7:06:26 PM;107,57
May 30, 2023;7:06:33 PM;106,85
May 30, 2023;7:06:40 PM;106,94
May 30, 2023;7:06:47 PM;106,43
May 30, 2023;7:06:54 PM;106,50
May 30, 2023;7:07:01 PM;106,66
May 30, 2023;7:07:08 PM;107,06
May 30, 2023;7:07:15 PM;106,76
May 30, 2023;7:07:22 PM;106,61
May 30, 2023;7:07:29 PM;107,21
May 30, 2023;7:07:36 PM;106,20
May 30, 2023;7:07:43 PM;106,62
May 30, 2023;7:07:50 PM;106,79
May 30, 2023;7:07:57 PM;107,37
May 30, 2023;7:08:04 PM;106,74
May 30, 2023;7:08:11 PM;107,10
May 30, 2023;7:08:18 PM;106,39
May 30, 2023;7:08:25 PM;106,49
May 30, 2023;7:08:32 PM;106,52
May 30, 2023;7:08:39 PM;106,92
May 30, 2023;7:08:46 PM;107,27
May 30, 2023;7:08:53 PM;106,42
May 30, 2023;7:09:00 PM;106,76
May 30, 2023;7:09:07 PM;106,76
May 30, 2023;7:09:14 PM;106,87
May 30, 2023;7:09:21 PM;105,76
May 30, 2023;7:09:28 PM;106,80
May 30, 2023;7:09:35 PM;106,91
May 30, 2023;7:09:42 PM;106,41
May 30, 2023;7:09:49 PM;106,61
May 30, 2023;7:09:56 PM;106,57
May 30, 2023;7:10:03 PM;107,18
May 30, 2023;7:10:10 PM;106,96
May 30, 2023;7:10:17 PM;107,26
May 30, 2023;7:10:24 PM;106,68
May 30, 2023;7:10:31 PM;106,41
May 30, 2023;7:10:38 PM;106,57
May 30, 2023;7:10:45 PM;106,31
May 30, 2023;7:10:52 PM;106,17
May 30, 2023;7:10:59 PM;107,16
May 30, 2023;7:11:06 PM;106,67
May 30, 2023;7:11:13 PM;106,86
May 30, 2023;7:11:20 PM;106,06
May 30, 2023;7:11:27 PM;106,59
May 30, 2023;7:11:34 PM;106,50
May 30, 2023;7:11:41 PM;106,77
May 30, 2023;7:11:48 PM;107,06
May 30, 2023;7:11:55 PM;106,78
May 30, 2023;7:12:02 PM;106,52
May 30, 2023;7:12:09 PM;106,10
May 30, 2023;7:12:16 PM;106,80
May 30, 2023;7:12:23 PM;106,91
May 30, 2023;7:12:30 PM;106,98
May 30, 2023;7:12:37 PM;106,43
May 30, 2023;7:12:44 PM;107,21
May 30, 2023;7:12:51 PM;106,85
May 30, 2023;7:12:58 PM;106,72
May 30, 2023;7:13:05 PM;106,72
May 30, 2023;7:13:12 PM;106,34
May 30, 2023;7:13:19 PM;106,64
May 30, 2023;7:13:26 PM;107,00
May 30, 2023;7:13:33 PM;106,70
May 30, 2023;7:13:40 PM;106,19
May 30, 2023;7:13:47 PM;106,52
May 30, 2023;7:13:54 PM;106,48
May 30, 2023;7:14:01 PM;107,04
May 30, 2023;7:14:08 PM;106,24
May 30, 2023;7:14:15 PM;106,89
May 30, 2023;7:14:22 PM;106,11
May 30, 2023;7:14:29 PM;107,30
May 30, 2023;7:14:36 PM;106,26
May 30, 2023;7:14:43 PM;106,82
May 30, 2023;7:14:50 PM;106,86
May 30, 2023;7:14:57 PM;106,67
May 30, 2023;7:15:04 PM;106,71
May 30, 2023;7:15:11 PM;106,14
May 30, 2023;7:15:18 PM;106,60
May 30, 2023;7:15:25 PM;106,35
May 30, 2023;7:15:32 PM;107,02
May 30, 2023;7:15:39 PM;106,94
May 30, 2023;7:15:46 PM;107,00
May 30, 2023;7:15:53 PM;107,01
May 30, 2023;7:16:00 PM;107,26
May 30, 2023;7:16:07 PM;106,68
May 30, 2023;7:16:14 PM;106,57
May 30, 2023;7:16:21 PM;106,34
May 30, 2023;7:16:28 PM;106,87
May 30, 2023;7:16:35 PM;106,71
May 30, 2023;7:16:42 PM;106,48
May 30, 2023;7:16:49 PM;106,36
May 30, 2023;7:16:56 PM;106,28
May 30, 2023;7:17:03 PM;106,31
May 30, 2023;7:17:10 PM;106,42
May 30, 2023;7:17:17 PM;106,51
May 30, 2023;7:17:24 PM;106,92
May 30, 2023;7:17:31 PM;105,58
May 30, 2023;7:17:38 PM;106,91
May 30, 2023;7:17:45 PM;106,90
May 30, 2023;7:17:52 PM;106,14
May 30, 2023;7:17:59 PM;107,18
May 30, 2023;7:18:06 PM;106,19
May 30, 2023;7:18:13 PM;106,49
May 30, 2023;7:18:20 PM;106,60
May 30, 2023;7:18:27 PM;106,76
May 30, 2023;7:18:34 PM;106,62
May 30, 2023;7:18:42 PM;107,34
May 30, 2023;7:18:49 PM;107,22
May 30, 2023;7:18:56 PM;106,86
May 30, 2023;7:19:03 PM;106,70
May 30, 2023;7:19:10 PM;106,34
May 30, 2023;7:19:17 PM;106,53
May 30, 2023;7:19:24 PM;106,17
May 30, 2023;7:19:31 PM;106,21
May 30, 2023;7:19:38 PM;106,71
May 30, 2023;7:19:45 PM;106,33
May 30, 2023;7:19:52 PM;106,23
May 30, 2023;7:19:59 PM;106,77
May 30, 2023;7:20:06 PM;107,11
May 30, 2023;7:20:13 PM;106,75
May 30, 2023;7:20:20 PM;107,23
May 30, 2023;7:20:27 PM;107,09
May 30, 2023;7:20:34 PM;107,03
May 30, 2023;7:20:41 PM;106,37
May 30, 2023;7:20:48 PM;105,84
May 30, 2023;7:20:55 PM;106,72
May 30, 2023;7:21:02 PM;105,90
May 30, 2023;7:21:09 PM;106,75
May 30, 2023;7:21:16 PM;106,86
May 30, 2023;7:21:23 PM;107,32
May 30, 2023;7:21:30 PM;106,59
May 30, 2023;7:21:37 PM;106,43
May 30, 2023;7:21:44 PM;106,82
May 30, 2023;7:21:51 PM;106,52
May 30, 2023;7:21:58 PM;106,50
May 30, 2023;7:22:05 PM;106,57
May 30, 2023;7:22:12 PM;107,16
May 30, 2023;7:22:19 PM;106,83
May 30, 2023;7:22:26 PM;106,43
May 30, 2023;7:22:33 PM;107,19
May 30, 2023;7:22:40 PM;106,74
May 30, 2023;7:22:47 PM;106,25
May 30, 2023;7:22:54 PM;107,00
May 30, 2023;7:23:01 PM;106,43
May 30, 2023;7:23:08 PM;106,87
May 30, 2023;7:23:15 PM;106,56
May 30, 2023;7:23:22 PM;106,80
May 30, 2023;7:23:29 PM;107,17
May 30, 2023;7:23:36 PM;106,70
May 30, 2023;7:23:43 PM;106,21
May 30, 2023;7:23:50 PM;106,90
May 30, 2023;7:23:57 PM;107,14
May 30, 2023;7:24:04 PM;106,66
May 30, 2023;7:24:11 PM;107,11
May 30, 2023;7:24:18 PM;106,76
May 30, 2023;7:24:25 PM;106,39
May 30, 2023;7:24:32 PM;106,60
May 30, 2023;7:24:39 PM;106,80
May 30, 2023;7:24:46 PM;107,14
May 30, 2023;7:24:53 PM;107,04
May 30, 2023;7:25:00 PM;106,60
May 30, 2023;7:25:07 PM;106,38
May 30, 2023;7:25:14 PM;106,21
May 30, 2023;7:25:21 PM;107,09
May 30, 2023;7:25:28 PM;106,41
May 30, 2023;7:25:35 PM;106,68
May 30, 2023;7:25:42 PM;106,53
May 30, 2023;7:25:49 PM;106,58
May 30, 2023;7:25:56 PM;106,73
May 30, 2023;7:26:03 PM;107,32
May 30, 2023;7:26:10 PM;106,85
May 30, 2023;7:26:17 PM;106,88
May 30, 2023;7:26:24 PM;106,55
May 30, 2023;7:26:31 PM;106,80
May 30, 2023;7:26:38 PM;106,70
May 30, 2023;7:26:45 PM;106,99
May 30, 2023;7:26:52 PM;106,70
May 30, 2023;7:26:59 PM;107,27
May 30, 2023;7:27:06 PM;106,95
May 30, 2023;7:27:13 PM;107,04
May 30, 2023;7:27:20 PM;106,52
May 30, 2023;7:27:27 PM;107,56
May 30, 2023;7:27:34 PM;106,90
May 30, 2023;7:27:41 PM;106,87
May 30, 2023;7:27:48 PM;106,64
May 30, 2023;7:27:55 PM;107,38
May 30, 2023;7:28:02 PM;106,48
May 30, 2023;7:28:09 PM;106,74
May 30, 2023;7:28:16 PM;106,56
May 30, 2023;7:28:23 PM;107,06
May 30, 2023;7:28:30 PM;107,18
May 30, 2023;7:28:37 PM;106,42
May 30, 2023;7:28:44 PM;107,28
May 30, 2023;7:28:51 PM;107,33
May 30, 2023;7:28:58 PM;106,58
May 30, 2023;7:29:05 PM;106,80
May 30, 2023;7:29:12 PM;106,98
May 30, 2023;7:29:19 PM;106,83
May 30, 2023;7:29:26 PM;107,44
May 30, 2023;7:29:33 PM;106,06
May 30, 2023;7:29:40 PM;106,68
May 30, 2023;7:29:47 PM;106,54
May 30, 2023;7:29:54 PM;106,27
May 30, 2023;7:30:01 PM;106,31
May 30, 2023;7:30:08 PM;106,22
May 30, 2023;7:30:15 PM;106,46
May 30, 2023;7:30:22 PM;106,45
May 30, 2023;7:30:29 PM;106,10
May 30, 2023;7:30:36 PM;106,67
May 30, 2023;7:30:43 PM;106,63
May 30, 2023;7:30:50 PM;106,00
May 30, 2023;7:30:57 PM;107,10
May 30, 2023;7:31:04 PM;106,88
May 30, 2023;7:31:11 PM;106,49
May 30, 2023;7:31:18 PM;106,38
May 30, 2023;7:31:25 PM;105,77
May 30, 2023;7:31:32 PM;106,47
May 30, 2023;7:31:39 PM;106,65
May 30, 2023;7:31:46 PM;106,86
May 30, 2023;7:31:53 PM;107,21
May 30, 2023;7:32:00 PM;106,66
May 30, 2023;7:32:07 PM;106,55
May 30, 2023;7:32:14 PM;106,53
May 30, 2023;7:32:21 PM;106,72
May 30, 2023;7:32:28 PM;106,71
May 30, 2023;7:32:35 PM;106,59
May 30, 2023;7:32:42 PM;106,92
May 30, 2023;7:32:49 PM;106,58
May 30, 2023;7:32:56 PM;107,19
May 30, 2023;7:33:03 PM;106,72
May 30, 2023;7:33:10 PM;106,67
May 30, 2023;7:33:17 PM;106,93
May 30, 2023;7:33:24 PM;107,24
May 30, 2023;7:33:31 PM;106,39
May 30, 2023;7:33:38 PM;106,23
May 30, 2023;7:33:45 PM;106,98
May 30, 2023;7:33:52 PM;107,15
May 30, 2023;7:33:59 PM;106,34
May 30, 2023;7:34:06 PM;106,86
May 30, 2023;7:34:13 PM;106,36
May 30, 2023;7:34:20 PM;106,38
May 30, 2023;7:34:27 PM;106,28
May 30, 2023;7:34:34 PM;106,37
May 30, 2023;7:34:41 PM;106,33
May 30, 2023;7:34:48 PM;106,45
May 30, 2023;7:34:55 PM;106,24
May 30, 2023;7:35:02 PM;106,18
May 30, 2023;7:35:09 PM;106,49
May 30, 2023;7:35:16 PM;106,90
May 30, 2023;7:35:23 PM;107,14
May 30, 2023;7:35:30 PM;106,52
May 30, 2023;7:35:37 PM;106,48
May 30, 2023;7:35:44 PM;106,44
May 30, 2023;7:35:51 PM;107,29
May 30, 2023;7:35:58 PM;106,50
May 30, 2023;7:36:05 PM;106,73
May 30, 2023;7:36:12 PM;106,38
May 30, 2023;7:36:19 PM;106,94
May 30, 2023;7:36:26 PM;106,47
May 30, 2023;7:36:33 PM;106,11
May 30, 2023;7:36:40 PM;106,40
May 30, 2023;7:36:47 PM;106,00
May 30, 2023;7:36:54 PM;106,35
May 30, 2023;7:37:01 PM;107,29
May 30, 2023;7:37:08 PM;106,75
May 30, 2023;7:37:15 PM;106,89
May 30, 2023;7:37:22 PM;106,96
May 30, 2023;7:37:29 PM;106,96
May 30, 2023;7:37:36 PM;106,52
May 30, 2023;7:37:43 PM;105,99
May 30, 2023;7:37:50 PM;106,20
May 30, 2023;7:37:57 PM;106,65
May 30, 2023;7:38:04 PM;106,36
May 30, 2023;7:38:11 PM;106,47
May 30, 2023;7:38:18 PM;106,49
May 30, 2023;7:38:25 PM;106,65
May 30, 2023;7:38:32 PM;106,38
May 30, 2023;7:38:39 PM;106,28
May 30, 2023;7:38:46 PM;106,21
May 30, 2023;7:38:53 PM;106,31
May 30, 2023;7:39:00 PM;106,83
May 30, 2023;7:39:07 PM;106,14
May 30, 2023;7:39:14 PM;106,30
May 30, 2023;7:39:21 PM;107,40
May 30, 2023;7:39:28 PM;106,23
May 30, 2023;7:39:35 PM;106,62
May 30, 2023;7:39:42 PM;105,93
May 30, 2023;7:39:49 PM;106,48
May 30, 2023;7:39:56 PM;107,10
May 30, 2023;7:40:03 PM;106,58
May 30, 2023;7:40:10 PM;106,76
May 30, 2023;7:40:17 PM;106,59
May 30, 2023;7:40:24 PM;107,05
May 30, 2023;7:40:31 PM;106,27
May 30, 2023;7:40:38 PM;106,85
May 30, 2023;7:40:45 PM;106,64
May 30, 2023;7:40:52 PM;106,74
May 30, 2023;7:40:59 PM;107,47
May 30, 2023;7:41:06 PM;106,26
May 30, 2023;7:41:13 PM;106,48
May 30, 2023;7:41:20 PM;106,26
May 30, 2023;7:41:27 PM;106,88
May 30, 2023;7:41:34 PM;105,95
May 30, 2023;7:41:41 PM;106,49
May 30, 2023;7:41:48 PM;106,14
May 30, 2023;7:41:55 PM;106,12
May 30, 2023;7:42:02 PM;106,21
May 30, 2023;7:42:09 PM;107,26
May 30, 2023;7:42:16 PM;106,31
May 30, 2023;7:42:23 PM;106,24
May 30, 2023;7:42:30 PM;107,15
May 30, 2023;7:42:37 PM;106,99
May 30, 2023;7:42:44 PM;106,40
May 30, 2023;7:42:51 PM;106,35
May 30, 2023;7:42:58 PM;106,85
May 30, 2023;7:43:05 PM;106,13
May 30, 2023;7:43:12 PM;106,89
May 30, 2023;7:43:19 PM;106,13
May 30, 2023;7:43:26 PM;105,76
May 30, 2023;7:43:33 PM;106,28
May 30, 2023;7:43:40 PM;106,27
May 30, 2023;7:43:47 PM;106,28
May 30, 2023;7:43:54 PM;105,79
May 30, 2023;7:44:01 PM;106,62
May 30, 2023;7:44:08 PM;106,76
May 30, 2023;7:44:15 PM;106,62
May 30, 2023;7:44:22 PM;106,97
May 30, 2023;7:44:29 PM;105,99
May 30, 2023;7:44:36 PM;106,74
May 30, 2023;7:44:43 PM;106,94
May 30, 2023;7:44:50 PM;106,73
May 30, 2023;7:44:57 PM;106,52
May 30, 2023;7:45:04 PM;106,86
May 30, 2023;7:45:11 PM;106,30
May 30, 2023;7:45:18 PM;106,54
May 30, 2023;7:45:25 PM;106,38
May 30, 2023;7:45:32 PM;106,49
May 30, 2023;7:45:39 PM;106,19
May 30, 2023;7:45:46 PM;106,07
May 30, 2023;7:45:53 PM;105,92
May 30, 2023;7:46:00 PM;106,45
May 30, 2023;7:46:07 PM;106,46
May 30, 2023;7:46:14 PM;106,80
May 30, 2023;7:46:21 PM;106,18
May 30, 2023;7:46:28 PM;107,23
May 30, 2023;7:46:35 PM;107,04
May 30, 2023;7:46:42 PM;106,35
May 30, 2023;7:46:49 PM;105,85
May 30, 2023;7:46:56 PM;105,44
May 30, 2023;7:47:03 PM;106,56
May 30, 2023;7:47:10 PM;106,50
May 30, 2023;7:47:17 PM;107,29
May 30, 2023;7:47:24 PM;105,88
May 30, 2023;7:47:31 PM;106,67
May 30, 2023;7:47:38 PM;106,93
May 30, 2023;7:47:45 PM;106,23
May 30, 2023;7:47:52 PM;106,88
May 30, 2023;7:47:59 PM;106,91
May 30, 2023;7:48:06 PM;106,36
May 30, 2023;7:48:13 PM;107,08
May 30, 2023;7:48:20 PM;106,46
May 30, 2023;7:48:27 PM;106,08
May 30, 2023;7:48:34 PM;107,11
May 30, 2023;7:48:41 PM;107,19
May 30, 2023;7:48:48 PM;106,44
May 30, 2023;7:48:55 PM;106,30
May 30, 2023;7:49:02 PM;106,26
May 30, 2023;7:49:09 PM;106,29
May 30, 2023;7:49:16 PM;106,47
May 30, 2023;7:49:23 PM;106,10
May 30, 2023;7:49:30 PM;105,96
May 30, 2023;7:49:37 PM;106,09
May 30, 2023;7:49:44 PM;106,27
May 30, 2023;7:49:51 PM;106,80
May 30, 2023;7:49:58 PM;105,77
May 30, 2023;7:50:05 PM;106,88
May 30, 2023;7:50:12 PM;106,52
May 30, 2023;7:50:19 PM;106,43
May 30, 2023;7:50:26 PM;106,58
May 30, 2023;7:50:33 PM;106,45
May 30, 2023;7:50:40 PM;106,46
May 30, 2023;7:50:47 PM;106,53
May 30, 2023;7:50:54 PM;106,98
May 30, 2023;7:51:01 PM;106,77
May 30, 2023;7:51:08 PM;107,12
May 30, 2023;7:51:15 PM;106,60
May 30, 2023;7:51:22 PM;106,23
May 30, 2023;7:51:29 PM;106,90
May 30, 2023;7:51:36 PM;106,74
May 30, 2023;7:51:43 PM;106,14
May 30, 2023;7:51:50 PM;107,05
May 30, 2023;7:51:57 PM;106,25
May 30, 2023;7:52:04 PM;106,80
May 30, 2023;7:52:11 PM;106,52
May 30, 2023;7:52:18 PM;106,39
May 30, 2023;7:52:25 PM;107,09
May 30, 2023;7:52:32 PM;106,58
May 30, 2023;7:52:39 PM;106,49
May 30, 2023;7:52:46 PM;106,84
May 30, 2023;7:52:53 PM;106,30
May 30, 2023;7:53:00 PM;106,50
May 30, 2023;7:53:07 PM;106,54
May 30, 2023;7:53:14 PM;106,44
May 30, 2023;7:53:21 PM;106,41
May 30, 2023;7:53:28 PM;107,24
May 30, 2023;7:53:35 PM;106,40
May 30, 2023;7:53:42 PM;106,61
May 30, 2023;7:53:49 PM;106,62
May 30, 2023;7:53:56 PM;106,12
May 30, 2023;7:54:03 PM;106,30
May 30, 2023;7:54:10 PM;107,00
May 30, 2023;7:54:17 PM;106,68
May 30, 2023;7:54:24 PM;106,64
May 30, 2023;7:54:31 PM;106,77
May 30, 2023;7:54:38 PM;106,30
May 30, 2023;7:54:45 PM;106,45
May 30, 2023;7:54:52 PM;106,58
May 30, 2023;7:54:59 PM;106,32
May 30, 2023;7:55:06 PM;106,82
May 30, 2023;7:55:13 PM;106,13
May 30, 2023;7:55:20 PM;106,54
May 30, 2023;7:55:27 PM;106,37
May 30, 2023;7:55:34 PM;105,77
May 30, 2023;7:55:41 PM;106,32
May 30, 2023;7:55:48 PM;106,78
May 30, 2023;7:55:55 PM;106,31
May 30, 2023;7:56:02 PM;106,76
May 30, 2023;7:56:09 PM;107,55
May 30, 2023;7:56:16 PM;106,14
May 30, 2023;7:56:23 PM;106,84
May 30, 2023;7:56:30 PM;106,19
May 30, 2023;7:56:37 PM;106,18
May 30, 2023;7:56:44 PM;105,70
May 30, 2023;7:56:51 PM;106,91
May 30, 2023;7:56:58 PM;106,07
May 30, 2023;7:57:05 PM;106,54
May 30, 2023;7:57:12 PM;106,73
May 30, 2023;7:57:19 PM;106,45
May 30, 2023;7:57:26 PM;106,15
May 30, 2023;7:57:33 PM;106,15
May 30, 2023;7:57:40 PM;107,19
May 30, 2023;7:57:47 PM;106,76
May 30, 2023;7:57:54 PM;106,88
May 30, 2023;7:58:01 PM;106,31
May 30, 2023;7:58:08 PM;106,70
May 30, 2023;7:58:15 PM;106,26
May 30, 2023;7:58:22 PM;106,32
May 30, 2023;7:58:29 PM;105,94
May 30, 2023;7:58:36 PM;106,88
May 30, 2023;7:58:43 PM;106,75
May 30, 2023;7:58:50 PM;106,59
May 30, 2023;7:58:57 PM;106,56
May 30, 2023;7:59:04 PM;106,60
May 30, 2023;7:59:11 PM;106,56
May 30, 2023;7:59:18 PM;106,72
May 30, 2023;7:59:25 PM;106,37
May 30, 2023;7:59:32 PM;106,27
May 30, 2023;7:59:39 PM;106,16
May 30, 2023;7:59:46 PM;106,58
May 30, 2023;7:59:53 PM;106,25
May 30, 2023;8:00:00 PM;105,97
May 30, 2023;8:00:07 PM;106,34
May 30, 2023;8:00:14 PM;106,08
May 30, 2023;8:00:21 PM;106,85
May 30, 2023;8:00:28 PM;106,60
May 30, 2023;8:00:35 PM;106,29
May 30, 2023;8:00:42 PM;106,28
May 30, 2023;8:00:49 PM;106,57
May 30, 2023;8:00:56 PM;106,13
May 30, 2023;8:01:03 PM;106,41
May 30, 2023;8:01:10 PM;106,19
May 30, 2023;8:01:17 PM;105,86
May 30, 2023;8:01:24 PM;106,60
May 30, 2023;8:01:31 PM;106,66
May 30, 2023;8:01:38 PM;106,18
May 30, 2023;8:01:45 PM;106,77
May 30, 2023;8:01:52 PM;106,90
May 30, 2023;8:01:59 PM;106,48
May 30, 2023;8:02:06 PM;106,94
May 30, 2023;8:02:13 PM;106,81
May 30, 2023;8:02:20 PM;106,84
May 30, 2023;8:02:27 PM;106,43
May 30, 2023;8:02:34 PM;106,42
May 30, 2023;8:02:41 PM;106,79
May 30, 2023;8:02:48 PM;106,55
May 30, 2023;8:02:55 PM;106,54
May 30, 2023;8:03:02 PM;106,27
May 30, 2023;8:03:09 PM;106,19
May 30, 2023;8:03:16 PM;106,51
May 30, 2023;8:03:23 PM;106,45
May 30, 2023;8:03:30 PM;106,47
May 30, 2023;8:03:37 PM;106,18
May 30, 2023;8:03:44 PM;106,43
May 30, 2023;8:03:51 PM;106,73
May 30, 2023;8:03:58 PM;106,80
May 30, 2023;8:04:05 PM;106,63
May 30, 2023;8:04:12 PM;106,44
May 30, 2023;8:04:19 PM;105,95
May 30, 2023;8:04:26 PM;106,44
May 30, 2023;8:04:33 PM;106,38
May 30, 2023;8:04:40 PM;106,93
May 30, 2023;8:04:47 PM;106,64
May 30, 2023;8:04:54 PM;106,93
May 30, 2023;8:05:01 PM;106,44
May 30, 2023;8:05:08 PM;106,88
May 30, 2023;8:05:15 PM;106,44
May 30, 2023;8:05:22 PM;106,11
May 30, 2023;8:05:29 PM;106,28
May 30, 2023;8:05:36 PM;106,75
May 30, 2023;8:05:43 PM;106,51
May 30, 2023;8:05:50 PM;106,23
May 30, 2023;8:05:57 PM;105,95
May 30, 2023;8:06:04 PM;105,99
May 30, 2023;8:06:11 PM;106,17
May 30, 2023;8:06:18 PM;106,17
May 30, 2023;8:06:25 PM;106,45
May 30, 2023;8:06:32 PM;106,34
May 30, 2023;8:06:39 PM;106,56
May 30, 2023;8:06:46 PM;106,43
May 30, 2023;8:06:53 PM;106,61
May 30, 2023;8:07:00 PM;106,84
May 30, 2023;8:07:07 PM;105,84
May 30, 2023;8:07:14 PM;106,09
May 30, 2023;8:07:21 PM;106,63
May 30, 2023;8:07:28 PM;105,91
May 30, 2023;8:07:35 PM;106,81
May 30, 2023;8:07:42 PM;106,35
May 30, 2023;8:07:49 PM;106,04
May 30, 2023;8:07:56 PM;106,08
May 30, 2023;8:08:03 PM;106,39
May 30, 2023;8:08:10 PM;106,53
May 30, 2023;8:08:17 PM;106,58
May 30, 2023;8:08:24 PM;106,76
May 30, 2023;8:08:31 PM;106,23
May 30, 2023;8:08:38 PM;106,92
May 30, 2023;8:08:45 PM;106,97
May 30, 2023;8:08:52 PM;106,14
May 30, 2023;8:08:59 PM;106,50
May 30, 2023;8:09:06 PM;107,30
May 30, 2023;8:09:13 PM;106,72
May 30, 2023;8:09:20 PM;106,05
May 30, 2023;8:09:27 PM;106,39
May 30, 2023;8:09:34 PM;106,08
May 30, 2023;8:09:41 PM;106,21
May 30, 2023;8:09:48 PM;106,30
May 30, 2023;8:09:55 PM;106,64
May 30, 2023;8:10:02 PM;106,42
May 30, 2023;8:10:09 PM;106,85
May 30, 2023;8:10:16 PM;106,73
May 30, 2023;8:10:23 PM;105,92
May 30, 2023;8:10:30 PM;105,70
May 30, 2023;8:10:37 PM;106,72
May 30, 2023;8:10:44 PM;105,96
May 30, 2023;8:10:51 PM;106,26
May 30, 2023;8:10:58 PM;106,18
May 30, 2023;8:11:05 PM;106,35
May 30, 2023;8:11:12 PM;105,97
May 30, 2023;8:11:19 PM;106,49
May 30, 2023;8:11:26 PM;106,60
May 30, 2023;8:11:33 PM;106,81
May 30, 2023;8:11:40 PM;105,99
May 30, 2023;8:11:47 PM;106,26
May 30, 2023;8:11:54 PM;106,37
May 30, 2023;8:12:01 PM;106,83
May 30, 2023;8:12:08 PM;106,38
May 30, 2023;8:12:15 PM;106,71
May 30, 2023;8:12:22 PM;106,94
May 30, 2023;8:12:29 PM;106,07
May 30, 2023;8:12:36 PM;106,83
May 30, 2023;8:12:43 PM;106,38
May 30, 2023;8:12:50 PM;105,63
May 30, 2023;8:12:57 PM;106,30
May 30, 2023;8:13:04 PM;106,35
May 30, 2023;8:13:11 PM;106,56
May 30, 2023;8:13:18 PM;106,24
May 30, 2023;8:13:25 PM;106,77
May 30, 2023;8:13:32 PM;105,70
May 30, 2023;8:13:39 PM;106,13
May 30, 2023;8:13:46 PM;106,33
May 30, 2023;8:13:53 PM;105,59
May 30, 2023;8:14:00 PM;106,50
May 30, 2023;8:14:07 PM;105,77
May 30, 2023;8:14:14 PM;107,29
May 30, 2023;8:14:21 PM;106,24
May 30, 2023;8:14:28 PM;106,02
May 30, 2023;8:14:35 PM;105,80
May 30, 2023;8:14:42 PM;106,27
May 30, 2023;8:14:49 PM;106,35
May 30, 2023;8:14:56 PM;106,30
May 30, 2023;8:15:03 PM;106,51
May 30, 2023;8:15:10 PM;106,32
May 30, 2023;8:15:17 PM;105,60
May 30, 2023;8:15:24 PM;106,66
May 30, 2023;8:15:31 PM;106,08
May 30, 2023;8:15:38 PM;105,99
May 30, 2023;8:15:45 PM;107,10
May 30, 2023;8:15:52 PM;107,02
May 30, 2023;8:15:59 PM;106,23
May 30, 2023;8:16:06 PM;106,82
May 30, 2023;8:16:13 PM;106,65
May 30, 2023;8:16:20 PM;106,52
May 30, 2023;8:16:27 PM;106,37
May 30, 2023;8:16:34 PM;105,94
May 30, 2023;8:16:41 PM;106,19
May 30, 2023;8:16:48 PM;105,74
May 30, 2023;8:16:55 PM;106,10
May 30, 2023;8:17:02 PM;106,59
May 30, 2023;8:17:09 PM;106,08
May 30, 2023;8:17:16 PM;105,96
May 30, 2023;8:17:23 PM;106,53
