Date;Time;Temperature Output
Jun 1, 2023;11:06:23 AM;2,19
Jun 1, 2023;11:06:33 AM;2,01
Jun 1, 2023;11:06:38 AM;2,58
Jun 1, 2023;11:06:48 AM;2,02
Jun 1, 2023;11:06:53 AM;0,00
Jun 1, 2023;11:06:58 AM;2,54
Jun 1, 2023;11:07:03 AM;2,32
Jun 1, 2023;11:07:08 AM;2,60
Jun 1, 2023;11:07:18 AM;2,03
Jun 1, 2023;11:07:23 AM;2,01
Jun 1, 2023;11:07:28 AM;2,28
Jun 1, 2023;11:07:33 AM;2,11
Jun 1, 2023;11:07:38 AM;0,00
Jun 1, 2023;11:07:43 AM;2,06
Jun 1, 2023;11:07:48 AM;2,58
Jun 1, 2023;11:07:53 AM;2,05
Jun 1, 2023;11:07:58 AM;2,01
Jun 1, 2023;11:08:03 AM;2,02
Jun 1, 2023;11:08:08 AM;2,28
Jun 1, 2023;11:08:18 AM;2,69
Jun 1, 2023;11:08:28 AM;2,05
Jun 1, 2023;11:08:33 AM;2,16
Jun 1, 2023;11:08:38 AM;2,04
Jun 1, 2023;11:08:43 AM;0,00
Jun 1, 2023;11:08:58 AM;2,85
Jun 1, 2023;11:09:03 AM;0,00
Jun 1, 2023;11:09:08 AM;2,29
Jun 1, 2023;11:09:13 AM;0,00
Jun 1, 2023;11:09:23 AM;0,00
Jun 1, 2023;11:09:38 AM;2,46
Jun 1, 2023;11:09:43 AM;2,47
Jun 1, 2023;11:09:48 AM;2,55
Jun 1, 2023;11:09:53 AM;2,12
Jun 1, 2023;11:09:58 AM;2,24
Jun 1, 2023;11:10:03 AM;0,00
Jun 1, 2023;11:10:13 AM;2,10
Jun 1, 2023;11:10:18 AM;0,00
Jun 1, 2023;11:10:23 AM;2,33
Jun 1, 2023;11:10:28 AM;0,00
Jun 1, 2023;11:10:33 AM;2,04
Jun 1, 2023;11:10:38 AM;2,02
Jun 1, 2023;11:10:43 AM;0,00
Jun 1, 2023;11:10:53 AM;2,47
Jun 1, 2023;11:10:58 AM;2,59
Jun 1, 2023;11:11:03 AM;2,59
Jun 1, 2023;11:11:08 AM;0,00
Jun 1, 2023;11:11:13 AM;2,57
Jun 1, 2023;11:11:18 AM;0,00
Jun 1, 2023;11:11:23 AM;2,63
Jun 1, 2023;11:11:28 AM;2,20
Jun 1, 2023;11:11:33 AM;2,14
Jun 1, 2023;11:11:38 AM;2,37
Jun 1, 2023;11:11:43 AM;0,00
Jun 1, 2023;11:11:48 AM;2,19
Jun 1, 2023;11:11:53 AM;2,10
Jun 1, 2023;11:11:58 AM;2,34
Jun 1, 2023;11:12:03 AM;2,06
Jun 1, 2023;11:12:08 AM;2,68
Jun 1, 2023;11:12:13 AM;2,27
Jun 1, 2023;11:12:18 AM;2,23
Jun 1, 2023;11:12:23 AM;2,33
Jun 1, 2023;11:12:28 AM;2,36
Jun 1, 2023;11:12:33 AM;2,32
Jun 1, 2023;11:12:38 AM;2,39
Jun 1, 2023;11:12:43 AM;2,28
Jun 1, 2023;11:12:48 AM;2,15
Jun 1, 2023;11:12:53 AM;2,33
Jun 1, 2023;11:12:58 AM;2,24
Jun 1, 2023;11:13:03 AM;2,16
Jun 1, 2023;11:13:08 AM;0,00
Jun 1, 2023;11:13:13 AM;2,33
Jun 1, 2023;11:13:18 AM;0,00
Jun 1, 2023;11:13:28 AM;2,39
Jun 1, 2023;11:13:33 AM;2,36
Jun 1, 2023;11:13:38 AM;2,73
Jun 1, 2023;11:13:43 AM;0,00
Jun 1, 2023;11:13:53 AM;2,28
Jun 1, 2023;11:13:58 AM;2,11
Jun 1, 2023;11:14:08 AM;2,10
Jun 1, 2023;11:14:18 AM;2,73
Jun 1, 2023;11:14:23 AM;0,00
Jun 1, 2023;11:14:28 AM;2,15
Jun 1, 2023;11:14:33 AM;2,12
Jun 1, 2023;11:14:38 AM;2,84
Jun 1, 2023;11:14:43 AM;2,23
Jun 1, 2023;11:14:48 AM;2,34
Jun 1, 2023;11:14:53 AM;2,99
Jun 1, 2023;11:14:58 AM;2,34
Jun 1, 2023;11:15:03 AM;2,34
Jun 1, 2023;11:15:08 AM;2,46
Jun 1, 2023;11:15:13 AM;2,72
Jun 1, 2023;11:15:18 AM;2,33
Jun 1, 2023;11:15:23 AM;2,88
Jun 1, 2023;11:15:33 AM;2,28
Jun 1, 2023;11:15:38 AM;2,10
Jun 1, 2023;11:15:43 AM;2,06
Jun 1, 2023;11:15:53 AM;2,50
Jun 1, 2023;11:15:58 AM;2,21
Jun 1, 2023;11:16:03 AM;2,75
Jun 1, 2023;11:16:08 AM;2,33
Jun 1, 2023;11:16:13 AM;2,72
Jun 1, 2023;11:16:18 AM;2,15
Jun 1, 2023;11:16:23 AM;2,16
Jun 1, 2023;11:16:28 AM;2,41
Jun 1, 2023;11:16:38 AM;2,53
Jun 1, 2023;11:16:48 AM;3,04
Jun 1, 2023;11:16:53 AM;2,64
Jun 1, 2023;11:16:58 AM;0,00
Jun 1, 2023;11:17:03 AM;2,25
Jun 1, 2023;11:17:08 AM;2,34
Jun 1, 2023;11:17:13 AM;2,62
Jun 1, 2023;11:17:18 AM;2,30
Jun 1, 2023;11:17:23 AM;2,46
Jun 1, 2023;11:17:28 AM;2,29
Jun 1, 2023;11:17:33 AM;2,69
Jun 1, 2023;11:17:38 AM;2,10
Jun 1, 2023;11:17:48 AM;2,30
Jun 1, 2023;11:17:53 AM;2,50
Jun 1, 2023;11:18:03 AM;2,86
Jun 1, 2023;11:18:08 AM;2,34
Jun 1, 2023;11:18:13 AM;2,84
Jun 1, 2023;11:18:18 AM;2,51
Jun 1, 2023;11:18:28 AM;2,27
Jun 1, 2023;11:18:33 AM;2,49
Jun 1, 2023;11:18:38 AM;2,55
Jun 1, 2023;11:18:43 AM;2,49
Jun 1, 2023;11:18:53 AM;2,55
Jun 1, 2023;11:18:58 AM;2,63
Jun 1, 2023;11:19:03 AM;2,46
Jun 1, 2023;11:19:08 AM;2,03
Jun 1, 2023;11:19:13 AM;2,64
Jun 1, 2023;11:19:23 AM;2,60
Jun 1, 2023;11:19:28 AM;2,46
Jun 1, 2023;11:19:33 AM;2,73
Jun 1, 2023;11:19:38 AM;2,47
Jun 1, 2023;11:19:43 AM;2,50
Jun 1, 2023;11:19:48 AM;2,69
Jun 1, 2023;11:19:53 AM;2,38
Jun 1, 2023;11:19:58 AM;2,04
Jun 1, 2023;11:20:03 AM;2,30
Jun 1, 2023;11:20:08 AM;2,15
Jun 1, 2023;11:20:13 AM;2,07
Jun 1, 2023;11:20:23 AM;2,72
Jun 1, 2023;11:20:28 AM;2,43
Jun 1, 2023;11:20:38 AM;2,14
Jun 1, 2023;11:20:43 AM;2,60
Jun 1, 2023;11:20:48 AM;0,00
Jun 1, 2023;11:20:53 AM;2,37
Jun 1, 2023;11:20:58 AM;0,00
Jun 1, 2023;11:21:03 AM;2,12
Jun 1, 2023;11:21:08 AM;2,90
Jun 1, 2023;11:21:18 AM;2,33
Jun 1, 2023;11:21:23 AM;2,07
Jun 1, 2023;11:21:28 AM;0,00
Jun 1, 2023;11:21:33 AM;2,20
Jun 1, 2023;11:21:38 AM;2,72
Jun 1, 2023;11:21:43 AM;2,47
Jun 1, 2023;11:21:48 AM;2,30
Jun 1, 2023;11:21:53 AM;0,00
Jun 1, 2023;11:21:58 AM;2,23
Jun 1, 2023;11:22:03 AM;0,00
Jun 1, 2023;11:22:08 AM;2,04
Jun 1, 2023;11:22:13 AM;0,00
Jun 1, 2023;11:22:18 AM;2,51
Jun 1, 2023;11:22:23 AM;2,20
Jun 1, 2023;11:22:28 AM;2,12
Jun 1, 2023;11:22:33 AM;2,07
Jun 1, 2023;11:22:38 AM;2,02
Jun 1, 2023;11:22:43 AM;2,06
Jun 1, 2023;11:22:48 AM;2,15
Jun 1, 2023;11:22:53 AM;2,24
Jun 1, 2023;11:22:58 AM;2,85
Jun 1, 2023;11:23:03 AM;2,32
Jun 1, 2023;11:23:08 AM;2,07
Jun 1, 2023;11:23:13 AM;0,00
Jun 1, 2023;11:23:18 AM;2,18
Jun 1, 2023;11:23:23 AM;2,42
Jun 1, 2023;11:23:28 AM;0,00
Jun 1, 2023;11:23:33 AM;2,30
Jun 1, 2023;11:23:38 AM;2,72
Jun 1, 2023;11:23:43 AM;2,77
Jun 1, 2023;11:23:48 AM;0,00
Jun 1, 2023;11:23:53 AM;2,16
Jun 1, 2023;11:23:58 AM;2,19
Jun 1, 2023;11:24:03 AM;2,11
Jun 1, 2023;11:24:08 AM;0,00
Jun 1, 2023;11:24:18 AM;2,80
Jun 1, 2023;11:24:23 AM;2,37
Jun 1, 2023;11:24:28 AM;2,39
Jun 1, 2023;11:24:33 AM;2,04
Jun 1, 2023;11:24:38 AM;0,00
Jun 1, 2023;11:24:48 AM;2,80
Jun 1, 2023;11:24:53 AM;2,64
Jun 1, 2023;11:24:58 AM;2,64
Jun 1, 2023;11:25:03 AM;2,33
Jun 1, 2023;11:25:08 AM;2,67
Jun 1, 2023;11:25:18 AM;2,09
Jun 1, 2023;11:25:23 AM;2,32
Jun 1, 2023;11:25:28 AM;2,37
Jun 1, 2023;11:25:33 AM;2,04
Jun 1, 2023;11:25:38 AM;2,15
Jun 1, 2023;11:25:43 AM;2,49
Jun 1, 2023;11:25:48 AM;0,00
Jun 1, 2023;11:25:53 AM;2,51
Jun 1, 2023;11:25:58 AM;2,23
Jun 1, 2023;11:26:03 AM;2,46
Jun 1, 2023;11:26:08 AM;2,29
Jun 1, 2023;11:26:13 AM;0,00
Jun 1, 2023;11:26:18 AM;2,53
Jun 1, 2023;11:26:38 AM;2,46
Jun 1, 2023;11:26:48 AM;2,24
Jun 1, 2023;11:26:58 AM;2,72
Jun 1, 2023;11:27:03 AM;0,00
Jun 1, 2023;11:27:13 AM;2,03
Jun 1, 2023;11:27:18 AM;2,41
Jun 1, 2023;11:27:23 AM;2,07
Jun 1, 2023;11:27:28 AM;2,39
Jun 1, 2023;11:27:33 AM;0,00
Jun 1, 2023;11:27:38 AM;2,60
Jun 1, 2023;11:27:43 AM;0,00
Jun 1, 2023;11:27:53 AM;2,53
Jun 1, 2023;11:27:58 AM;2,19
Jun 1, 2023;11:28:03 AM;2,68
Jun 1, 2023;11:28:08 AM;2,03
Jun 1, 2023;11:28:13 AM;2,84
Jun 1, 2023;11:28:18 AM;2,03
Jun 1, 2023;11:28:23 AM;2,02
Jun 1, 2023;11:28:33 AM;2,27
Jun 1, 2023;11:28:38 AM;0,00
Jun 1, 2023;11:28:43 AM;2,27
Jun 1, 2023;11:28:48 AM;2,02
Jun 1, 2023;11:28:53 AM;2,04
Jun 1, 2023;11:28:58 AM;2,07
Jun 1, 2023;11:29:03 AM;0,00
Jun 1, 2023;11:29:08 AM;2,14
Jun 1, 2023;11:29:13 AM;2,05
Jun 1, 2023;11:29:18 AM;2,23
Jun 1, 2023;11:29:23 AM;0,00
Jun 1, 2023;11:29:33 AM;2,24
Jun 1, 2023;11:29:38 AM;2,23
Jun 1, 2023;11:29:43 AM;0,00
Jun 1, 2023;11:29:48 AM;2,16
Jun 1, 2023;11:29:53 AM;2,03
Jun 1, 2023;11:29:58 AM;2,36
Jun 1, 2023;11:30:03 AM;0,00
Jun 1, 2023;11:30:08 AM;2,38
Jun 1, 2023;11:30:13 AM;2,45
Jun 1, 2023;11:30:18 AM;2,09
Jun 1, 2023;11:30:23 AM;2,36
Jun 1, 2023;11:30:28 AM;0,00
Jun 1, 2023;11:30:33 AM;2,21
Jun 1, 2023;11:30:38 AM;2,37
Jun 1, 2023;11:30:43 AM;0,00
Jun 1, 2023;11:30:48 AM;2,10
Jun 1, 2023;11:30:58 AM;0,00
Jun 1, 2023;11:31:03 AM;2,29
Jun 1, 2023;11:31:13 AM;0,00
Jun 1, 2023;11:31:18 AM;2,25
Jun 1, 2023;11:31:28 AM;0,00
Jun 1, 2023;11:31:33 AM;2,18
Jun 1, 2023;11:31:38 AM;0,00
Jun 1, 2023;11:31:43 AM;2,11
Jun 1, 2023;11:31:48 AM;2,63
Jun 1, 2023;11:31:53 AM;0,00
Jun 1, 2023;11:31:58 AM;2,29
Jun 1, 2023;11:32:03 AM;2,60
Jun 1, 2023;11:32:08 AM;0,00
Jun 1, 2023;11:32:18 AM;2,10
Jun 1, 2023;11:32:23 AM;2,23
Jun 1, 2023;11:32:28 AM;3,32
Jun 1, 2023;11:32:33 AM;0,00
Jun 1, 2023;11:32:38 AM;2,36
Jun 1, 2023;11:32:43 AM;0,00
Jun 1, 2023;11:32:58 AM;2,27
Jun 1, 2023;11:33:03 AM;0,00
Jun 1, 2023;11:33:13 AM;0,00
Jun 1, 2023;11:33:18 AM;2,18
Jun 1, 2023;11:33:28 AM;2,37
Jun 1, 2023;11:33:33 AM;2,20
Jun 1, 2023;11:33:38 AM;2,36
Jun 1, 2023;11:33:48 AM;2,41
Jun 1, 2023;11:33:53 AM;2,25
Jun 1, 2023;11:33:58 AM;2,05
Jun 1, 2023;11:34:08 AM;2,38
Jun 1, 2023;11:34:13 AM;2,41
Jun 1, 2023;11:34:18 AM;2,67
Jun 1, 2023;11:34:28 AM;2,66
Jun 1, 2023;11:34:33 AM;2,75
Jun 1, 2023;11:34:38 AM;2,60
Jun 1, 2023;11:34:43 AM;2,43
Jun 1, 2023;11:34:53 AM;2,01
Jun 1, 2023;11:35:08 AM;2,32
Jun 1, 2023;11:35:13 AM;2,76
Jun 1, 2023;11:35:23 AM;2,92
Jun 1, 2023;11:35:28 AM;2,16
Jun 1, 2023;11:35:33 AM;2,46
Jun 1, 2023;11:35:38 AM;2,29
Jun 1, 2023;11:35:43 AM;2,34
Jun 1, 2023;11:35:48 AM;2,36
Jun 1, 2023;11:35:58 AM;2,57
Jun 1, 2023;11:36:03 AM;2,80
Jun 1, 2023;11:36:08 AM;2,93
Jun 1, 2023;11:36:13 AM;2,84
Jun 1, 2023;11:36:18 AM;2,38
Jun 1, 2023;11:36:28 AM;2,57
Jun 1, 2023;11:36:33 AM;2,11
Jun 1, 2023;11:36:38 AM;2,24
Jun 1, 2023;11:36:43 AM;2,63
Jun 1, 2023;11:36:48 AM;2,02
Jun 1, 2023;11:36:53 AM;2,71
Jun 1, 2023;11:36:58 AM;2,23
Jun 1, 2023;11:37:03 AM;2,45
Jun 1, 2023;11:37:08 AM;2,81
Jun 1, 2023;11:37:18 AM;2,12
Jun 1, 2023;11:37:23 AM;2,55
Jun 1, 2023;11:37:28 AM;2,95
Jun 1, 2023;11:37:33 AM;2,87
Jun 1, 2023;11:37:38 AM;2,53
Jun 1, 2023;11:37:43 AM;2,60
Jun 1, 2023;11:37:48 AM;2,46
Jun 1, 2023;11:37:53 AM;2,24
Jun 1, 2023;11:38:03 AM;2,88
Jun 1, 2023;11:38:08 AM;2,07
Jun 1, 2023;11:38:13 AM;2,88
Jun 1, 2023;11:38:18 AM;2,58
Jun 1, 2023;11:38:23 AM;2,85
Jun 1, 2023;11:38:28 AM;2,06
Jun 1, 2023;11:38:33 AM;2,88
Jun 1, 2023;11:38:43 AM;2,72
Jun 1, 2023;11:38:48 AM;3,36
Jun 1, 2023;11:38:58 AM;2,76
Jun 1, 2023;11:39:08 AM;2,55
Jun 1, 2023;11:39:13 AM;2,05
Jun 1, 2023;11:39:18 AM;2,64
Jun 1, 2023;11:39:23 AM;2,38
Jun 1, 2023;11:39:33 AM;2,25
Jun 1, 2023;11:39:38 AM;2,58
Jun 1, 2023;11:39:43 AM;3,13
Jun 1, 2023;11:39:48 AM;2,63
Jun 1, 2023;11:39:53 AM;0,00
Jun 1, 2023;11:39:58 AM;2,29
Jun 1, 2023;11:40:03 AM;2,39
Jun 1, 2023;11:40:08 AM;3,02
Jun 1, 2023;11:40:13 AM;2,80
Jun 1, 2023;11:40:18 AM;3,04
Jun 1, 2023;11:40:23 AM;3,06
Jun 1, 2023;11:40:28 AM;2,45
Jun 1, 2023;11:40:38 AM;2,23
Jun 1, 2023;11:40:43 AM;2,80
Jun 1, 2023;11:40:48 AM;2,73
Jun 1, 2023;11:40:53 AM;2,24
Jun 1, 2023;11:40:59 AM;2,37
Jun 1, 2023;11:41:08 AM;2,84
Jun 1, 2023;11:41:13 AM;2,32
Jun 1, 2023;11:41:18 AM;2,45
Jun 1, 2023;11:41:23 AM;2,10
Jun 1, 2023;11:41:28 AM;2,57
Jun 1, 2023;11:41:33 AM;2,57
Jun 1, 2023;11:41:39 AM;2,19
Jun 1, 2023;11:41:49 AM;2,72
Jun 1, 2023;11:41:54 AM;2,64
Jun 1, 2023;11:41:59 AM;2,11
Jun 1, 2023;11:42:04 AM;2,69
Jun 1, 2023;11:42:09 AM;0,00
Jun 1, 2023;11:42:14 AM;2,47
Jun 1, 2023;11:42:19 AM;2,92
Jun 1, 2023;11:42:24 AM;2,15
Jun 1, 2023;11:42:34 AM;2,20
Jun 1, 2023;11:42:39 AM;2,71
Jun 1, 2023;11:42:49 AM;2,63
Jun 1, 2023;11:42:54 AM;2,58
Jun 1, 2023;11:42:59 AM;2,42
Jun 1, 2023;11:43:04 AM;2,34
Jun 1, 2023;11:43:09 AM;2,46
Jun 1, 2023;11:43:19 AM;2,07
Jun 1, 2023;11:43:24 AM;2,63
Jun 1, 2023;11:43:29 AM;0,00
Jun 1, 2023;11:43:39 AM;2,57
Jun 1, 2023;11:43:44 AM;2,11
Jun 1, 2023;11:43:49 AM;2,14
Jun 1, 2023;11:43:54 AM;2,19
Jun 1, 2023;11:43:59 AM;2,16
Jun 1, 2023;11:44:04 AM;2,14
Jun 1, 2023;11:44:14 AM;3,04
Jun 1, 2023;11:44:19 AM;2,72
Jun 1, 2023;11:44:24 AM;0,00
Jun 1, 2023;11:44:29 AM;2,11
Jun 1, 2023;11:44:34 AM;2,06
Jun 1, 2023;11:44:39 AM;2,20
Jun 1, 2023;11:44:44 AM;2,64
Jun 1, 2023;11:44:49 AM;2,19
Jun 1, 2023;11:44:59 AM;2,14
Jun 1, 2023;11:45:09 AM;0,00
Jun 1, 2023;11:45:14 AM;2,06
Jun 1, 2023;11:45:19 AM;2,69
Jun 1, 2023;11:45:24 AM;0,00
Jun 1, 2023;11:45:34 AM;2,38
Jun 1, 2023;11:45:39 AM;0,00
Jun 1, 2023;11:45:44 AM;2,14
Jun 1, 2023;11:45:49 AM;2,05
Jun 1, 2023;11:45:54 AM;2,10
Jun 1, 2023;11:45:59 AM;0,00
Jun 1, 2023;11:46:04 AM;2,49
Jun 1, 2023;11:46:09 AM;2,15
Jun 1, 2023;11:46:19 AM;2,46
Jun 1, 2023;11:46:24 AM;2,33
Jun 1, 2023;11:46:29 AM;0,00
Jun 1, 2023;11:46:39 AM;2,16
Jun 1, 2023;11:46:49 AM;0,00
Jun 1, 2023;11:46:54 AM;2,34
Jun 1, 2023;11:47:04 AM;2,23
Jun 1, 2023;11:47:09 AM;0,00
Jun 1, 2023;11:47:24 AM;2,14
Jun 1, 2023;11:47:34 AM;2,10
Jun 1, 2023;11:47:39 AM;2,28
Jun 1, 2023;11:47:44 AM;2,06
Jun 1, 2023;11:47:49 AM;0,00
Jun 1, 2023;11:48:04 AM;2,02
Jun 1, 2023;11:48:09 AM;0,00
Jun 1, 2023;11:48:24 AM;2,28
Jun 1, 2023;11:48:29 AM;0,00
Jun 1, 2023;11:48:39 AM;2,54
Jun 1, 2023;11:48:44 AM;2,01
Jun 1, 2023;11:48:54 AM;0,00
Jun 1, 2023;11:48:59 AM;2,23
Jun 1, 2023;11:49:09 AM;2,10
Jun 1, 2023;11:49:14 AM;2,53
Jun 1, 2023;11:49:19 AM;2,51
Jun 1, 2023;11:49:24 AM;2,06
Jun 1, 2023;11:49:29 AM;0,00
Jun 1, 2023;11:49:34 AM;2,10
Jun 1, 2023;11:49:39 AM;0,00
Jun 1, 2023;11:49:44 AM;2,07
Jun 1, 2023;11:49:49 AM;2,28
Jun 1, 2023;11:49:54 AM;0,00
Jun 1, 2023;11:50:04 AM;2,80
Jun 1, 2023;11:50:09 AM;2,37
Jun 1, 2023;11:50:14 AM;0,00
Jun 1, 2023;11:50:24 AM;2,32
Jun 1, 2023;11:50:29 AM;2,07
Jun 1, 2023;11:50:34 AM;0,00
Jun 1, 2023;11:50:39 AM;2,32
Jun 1, 2023;11:50:49 AM;2,59
Jun 1, 2023;11:50:54 AM;2,68
Jun 1, 2023;11:50:59 AM;0,00
Jun 1, 2023;11:51:09 AM;2,10
Jun 1, 2023;11:51:14 AM;0,00
Jun 1, 2023;11:51:29 AM;2,25
Jun 1, 2023;11:51:34 AM;2,46
Jun 1, 2023;11:51:39 AM;0,00
Jun 1, 2023;11:51:54 AM;2,24
Jun 1, 2023;11:51:59 AM;0,00
Jun 1, 2023;11:52:04 AM;2,33
Jun 1, 2023;11:52:09 AM;2,53
Jun 1, 2023;11:52:14 AM;0,00
Jun 1, 2023;11:52:19 AM;2,80
Jun 1, 2023;11:52:24 AM;2,28
Jun 1, 2023;11:52:29 AM;0,00
Jun 1, 2023;11:52:39 AM;2,19
Jun 1, 2023;11:52:49 AM;2,06
Jun 1, 2023;11:52:54 AM;2,18
Jun 1, 2023;11:52:59 AM;2,87
Jun 1, 2023;11:53:09 AM;2,05
Jun 1, 2023;11:53:14 AM;2,12
Jun 1, 2023;11:53:24 AM;2,80
Jun 1, 2023;11:53:29 AM;2,02
Jun 1, 2023;11:53:34 AM;2,76
Jun 1, 2023;11:53:39 AM;0,00
Jun 1, 2023;11:53:44 AM;2,62
Jun 1, 2023;11:53:49 AM;2,46
Jun 1, 2023;11:53:54 AM;2,49
Jun 1, 2023;11:53:59 AM;2,57
Jun 1, 2023;11:54:04 AM;2,50
Jun 1, 2023;11:54:09 AM;2,81
Jun 1, 2023;11:54:14 AM;2,60
Jun 1, 2023;11:54:19 AM;2,23
Jun 1, 2023;11:54:24 AM;2,60
Jun 1, 2023;11:54:29 AM;0,00
Jun 1, 2023;11:54:34 AM;2,10
Jun 1, 2023;11:54:39 AM;2,39
Jun 1, 2023;11:54:44 AM;2,21
Jun 1, 2023;11:54:49 AM;2,18
Jun 1, 2023;11:54:54 AM;2,51
Jun 1, 2023;11:54:59 AM;0,00
Jun 1, 2023;11:55:04 AM;3,01
Jun 1, 2023;11:55:09 AM;2,86
Jun 1, 2023;11:55:14 AM;2,34
Jun 1, 2023;11:55:19 AM;2,47
Jun 1, 2023;11:55:24 AM;2,43
Jun 1, 2023;11:55:29 AM;2,41
Jun 1, 2023;11:55:39 AM;2,68
Jun 1, 2023;11:55:44 AM;2,63
Jun 1, 2023;11:55:54 AM;2,75
Jun 1, 2023;11:55:59 AM;2,38
Jun 1, 2023;11:56:04 AM;2,53
Jun 1, 2023;11:56:09 AM;2,47
Jun 1, 2023;11:56:14 AM;2,34
Jun 1, 2023;11:56:24 AM;2,75
Jun 1, 2023;11:56:29 AM;2,58
Jun 1, 2023;11:56:34 AM;2,81
Jun 1, 2023;11:56:39 AM;2,58
Jun 1, 2023;11:56:44 AM;2,49
Jun 1, 2023;11:56:49 AM;2,30
Jun 1, 2023;11:56:54 AM;2,50
Jun 1, 2023;11:56:59 AM;2,72
Jun 1, 2023;11:57:04 AM;2,43
Jun 1, 2023;11:57:09 AM;2,82
Jun 1, 2023;11:57:14 AM;2,58
Jun 1, 2023;11:57:19 AM;2,98
Jun 1, 2023;11:57:24 AM;2,62
Jun 1, 2023;11:57:29 AM;2,77
Jun 1, 2023;11:57:34 AM;2,63
Jun 1, 2023;11:57:39 AM;2,62
Jun 1, 2023;11:57:44 AM;2,94
Jun 1, 2023;11:57:49 AM;2,62
Jun 1, 2023;11:57:54 AM;2,92
Jun 1, 2023;11:58:04 AM;2,60
Jun 1, 2023;11:58:09 AM;2,84
Jun 1, 2023;11:58:14 AM;2,71
Jun 1, 2023;11:58:19 AM;2,55
Jun 1, 2023;11:58:24 AM;2,49
Jun 1, 2023;11:58:34 AM;2,24
Jun 1, 2023;11:58:39 AM;2,50
Jun 1, 2023;11:58:44 AM;2,37
Jun 1, 2023;11:58:49 AM;3,19
Jun 1, 2023;11:58:54 AM;2,69
Jun 1, 2023;11:59:04 AM;2,42
Jun 1, 2023;11:59:09 AM;2,24
Jun 1, 2023;11:59:14 AM;2,54
Jun 1, 2023;11:59:24 AM;2,93
Jun 1, 2023;11:59:29 AM;2,84
Jun 1, 2023;11:59:34 AM;2,37
Jun 1, 2023;11:59:39 AM;2,47
Jun 1, 2023;11:59:44 AM;2,53
Jun 1, 2023;11:59:49 AM;2,45
Jun 1, 2023;11:59:54 AM;2,73
Jun 1, 2023;11:59:59 AM;2,69
Jun 1, 2023;12:00:04 PM;2,86
Jun 1, 2023;12:00:14 PM;2,42
Jun 1, 2023;12:00:19 PM;2,43
Jun 1, 2023;12:00:24 PM;2,76
Jun 1, 2023;12:00:29 PM;2,87
Jun 1, 2023;12:00:34 PM;2,69
Jun 1, 2023;12:00:44 PM;2,75
Jun 1, 2023;12:00:49 PM;2,78
Jun 1, 2023;12:00:54 PM;2,99
Jun 1, 2023;12:00:59 PM;2,75
Jun 1, 2023;12:01:04 PM;3,24
Jun 1, 2023;12:01:14 PM;2,38
Jun 1, 2023;12:01:19 PM;2,49
Jun 1, 2023;12:01:24 PM;2,49
Jun 1, 2023;12:01:29 PM;2,63
Jun 1, 2023;12:01:34 PM;2,21
Jun 1, 2023;12:01:39 PM;2,12
Jun 1, 2023;12:01:44 PM;2,73
Jun 1, 2023;12:01:54 PM;2,67
Jun 1, 2023;12:01:59 PM;2,75
Jun 1, 2023;12:02:04 PM;2,98
Jun 1, 2023;12:02:14 PM;2,41
Jun 1, 2023;12:02:19 PM;2,03
Jun 1, 2023;12:02:24 PM;2,69
Jun 1, 2023;12:02:34 PM;2,37
Jun 1, 2023;12:02:39 PM;2,23
Jun 1, 2023;12:02:44 PM;2,64
Jun 1, 2023;12:02:49 PM;2,43
Jun 1, 2023;12:02:54 PM;2,15
Jun 1, 2023;12:02:59 PM;2,78
Jun 1, 2023;12:03:04 PM;2,33
Jun 1, 2023;12:03:09 PM;2,27
Jun 1, 2023;12:03:14 PM;0,00
Jun 1, 2023;12:03:19 PM;2,25
Jun 1, 2023;12:03:24 PM;2,41
Jun 1, 2023;12:03:34 PM;2,71
Jun 1, 2023;12:03:39 PM;0,00
Jun 1, 2023;12:03:44 PM;2,80
Jun 1, 2023;12:03:49 PM;2,73
Jun 1, 2023;12:03:54 PM;2,12
Jun 1, 2023;12:03:59 PM;3,02
Jun 1, 2023;12:04:04 PM;2,47
Jun 1, 2023;12:04:09 PM;0,00
Jun 1, 2023;12:04:24 PM;2,29
Jun 1, 2023;12:04:29 PM;2,43
Jun 1, 2023;12:04:34 PM;2,20
Jun 1, 2023;12:04:39 PM;2,21
Jun 1, 2023;12:04:44 PM;0,00
Jun 1, 2023;12:04:54 PM;2,09
Jun 1, 2023;12:04:59 PM;0,00
Jun 1, 2023;12:05:09 PM;2,05
Jun 1, 2023;12:05:14 PM;0,00
Jun 1, 2023;12:05:19 PM;2,07
Jun 1, 2023;12:05:25 PM;2,09
Jun 1, 2023;12:05:34 PM;0,00
Jun 1, 2023;12:05:39 PM;2,19
Jun 1, 2023;12:05:44 PM;2,23
Jun 1, 2023;12:05:49 PM;2,07
Jun 1, 2023;12:05:54 PM;2,46
Jun 1, 2023;12:05:59 PM;0,00
Jun 1, 2023;12:06:09 PM;2,25
Jun 1, 2023;12:06:14 PM;2,29
Jun 1, 2023;12:06:19 PM;2,04
Jun 1, 2023;12:06:24 PM;0,00
Jun 1, 2023;12:06:29 PM;2,12
Jun 1, 2023;12:06:34 PM;0,00
Jun 1, 2023;12:06:49 PM;2,25
Jun 1, 2023;12:06:54 PM;2,29
Jun 1, 2023;12:06:59 PM;0,00
Jun 1, 2023;12:07:04 PM;2,15
Jun 1, 2023;12:07:14 PM;2,10
